"id","Set","P1_score","P2_score"
2484,1,6,1
2484,2,2,6
2484,3,3,6
2485,1,7,5
2485,2,1,2
2486,1,5,7
2486,2,3,6
2487,1,7,5
2487,2,7,5
2488,1,4,6
2488,2,2,6
2489,1,3,6
2489,2,3,6
2490,1,1,6
2490,2,1,6
2491,1,4,6
2491,2,7,6
2491,3,6,4
2491,4,1,0
2492,1,3,6
2492,2,6,3
2492,3,3,6
2493,1,3,6
2493,2,6,7
2494,1,3,6
2494,2,3,6
2495,1,6,4
2495,2,1,6
2495,3,2,6
2496,1,6,4
2496,2,6,4
2497,1,4,6
2497,2,1,6
2498,1,1,6
2498,2,2,6
2498,3,4,6
2499,1,0,6
2499,2,2,6
2499,3,2,6
2500,1,4,6
2500,2,4,6
2501,1,6,4
2501,2,7,6
2502,1,6,4
2502,2,6,4
2503,1,2,6
2503,2,1,6
2504,1,4,6
2504,2,7,5
2504,3,6,0
2505,1,6,2
2505,2,6,7
2505,3,6,2
2506,1,7,6
2506,2,6,4
2507,1,0,6
2507,2,6,4
2507,3,3,6
2508,1,1,6
2508,2,0,6
2509,1,2,6
2509,2,2,6
2509,3,6,4
2509,4,6,2
2509,5,6,7
2510,1,6,7
2510,2,6,1
2510,3,3,6
2511,1,3,6
2511,2,6,3
2511,3,6,4
2512,1,4,6
2512,2,6,2
2512,3,6,3
2513,1,7,6
2513,2,4,6
2513,3,2,6
2514,1,2,6
2514,2,5,7
2514,3,6,7
2515,1,6,7
2515,2,5,7
2516,1,3,6
2516,2,4,6
2516,3,3,6
2517,1,5,7
2517,2,4,6
2518,1,1,6
2518,2,4,6
2519,1,2,6
2519,2,4,6
2520,1,6,7
2520,2,7,6
2520,3,6,2
2521,1,6,4
2521,2,6,4
2522,1,6,3
2522,2,7,6
2522,3,6,1
2523,1,6,1
2523,2,6,7
2523,3,6,7
2524,1,6,4
2524,2,4,6
2524,3,4,6
2525,1,6,4
2525,2,6,3
2526,1,7,6
2526,2,6,2
2527,1,6,3
2527,2,6,4
2528,1,6,7
2528,2,7,6
2528,3,7,6
2529,1,6,2
2529,2,7,6
2530,1,7,6
2530,2,6,7
2530,3,7,6
2531,1,5,7
2531,2,6,7
2532,1,3,6
2532,2,6,7
2533,1,6,3
2533,2,6,7
2533,3,6,3
2534,1,6,3
2534,2,7,5
2535,1,7,6
2535,2,6,4
2536,1,6,7
2536,2,5,7
2537,1,6,3
2537,2,6,3
2538,1,6,7
2538,2,6,4
2538,3,6,4
2539,1,7,6
2539,2,7,6
2539,3,2,6
2539,4,6,4
2540,1,1,6
2540,2,6,3
2540,3,6,4
2541,1,6,3
2541,2,6,4
2542,1,6,3
2542,2,7,6
2543,1,6,7
2543,2,7,6
2543,3,4,6
2543,4,7,6
2543,5,10,12
2544,1,6,7
2544,2,3,6
2545,1,3,6
2545,2,6,7
2546,1,6,7
2546,2,6,7
2547,1,6,4
2547,2,2,6
2547,3,7,6
2547,4,6,7
2547,5,7,9
2548,1,2,6
2548,2,6,7
2549,1,4,6
2549,2,6,3
2549,3,7,5
2550,1,6,7
2550,2,7,6
2550,3,7,6
2551,1,7,6
2551,2,6,4
2552,1,7,6
2552,2,6,4
2553,1,7,5
2553,2,6,3
2554,1,6,3
2554,2,6,7
2554,3,6,4
2555,1,7,5
2555,2,6,3
2556,1,6,3
2556,2,7,5
2557,1,6,7
2557,2,6,7
2557,3,7,6
2557,4,3,6
2558,1,6,2
2558,2,7,6
2559,1,7,6
2559,2,6,2
2559,3,7,6
2560,1,6,4
2560,2,3,6
2560,3,6,7
2560,4,7,6
2560,5,70,68
2561,1,5,7
2561,2,4,6
2562,1,2,6
2562,2,2,6
2563,1,6,7
2563,2,2,6
2564,1,4,6
2564,2,6,7
2565,1,5,7
2565,2,7,6
2565,3,1,6
2566,1,7,6
2566,2,1,6
2566,3,2,6
2567,1,7,6
2567,2,3,6
2567,3,7,5
2568,1,7,6
2568,2,3,6
2568,3,7,6
2569,1,6,7
2569,2,2,6
2570,1,6,7
2570,2,6,4
2570,3,6,7
2570,4,6,7
2571,1,6,7
2571,2,7,6
2571,3,7,6
2572,1,4,6
2572,2,6,3
2572,3,5,7
2572,4,6,7
2573,1,4,6
2573,2,6,3
2573,3,6,4
2573,4,3,6
2573,5,4,6
2574,1,6,7
2574,2,6,4
2574,3,6,4
2575,1,2,6
2575,2,7,6
2575,3,6,2
2576,1,7,6
2576,2,3,6
2576,3,6,3
2577,1,4,6
2577,2,4,6
2578,1,6,7
2578,2,6,4
2578,3,3,6
2579,1,6,7
2579,2,6,7
2580,1,4,6
2580,2,7,6
2580,3,7,6
2580,4,2,6
2580,5,4,6
2581,1,5,7
2581,2,4,6
2582,1,5,7
2582,2,6,3
2582,3,3,6
2583,1,6,3
2583,2,5,7
2583,3,6,3
2584,1,7,6
2584,2,6,4
2585,1,6,3
2585,2,3,6
2585,3,6,3
2586,1,7,6
2586,2,6,2
2587,1,6,7
2587,2,3,6
2588,1,2,6
2588,2,7,6
2588,3,6,3
2589,1,6,4
2589,2,6,7
2589,3,2,6
2590,1,5,7
2590,2,6,2
2590,3,3,6
2591,1,3,6
2591,2,7,6
2591,3,6,4
2592,1,6,2
2592,2,6,7
2592,3,6,4
2593,1,7,6
2593,2,3,6
2593,3,7,6
2594,1,6,7
2594,2,6,7
2594,3,5,7
2595,1,6,7
2595,2,3,6
2596,1,3,6
2596,2,4,6
2597,1,7,6
2597,2,2,6
2597,3,4,6
2597,4,2,6
2598,1,7,6
2598,2,6,7
2598,3,6,4
2599,1,3,6
2599,2,6,7
2600,1,6,7
2600,2,6,7
2601,1,6,3
2601,2,6,7
2601,3,4,6
2602,1,7,6
2602,2,6,4
2603,1,7,6
2603,2,6,7
2603,3,3,6
2604,1,6,7
2604,2,7,5
2604,3,7,6
2605,1,7,5
2605,2,7,5
2606,1,4,6
2606,2,4,6
2607,1,6,3
2607,2,3,6
2607,3,7,6
2608,1,7,6
2608,2,4,6
2608,3,6,3
2609,1,6,4
2609,2,6,4
2610,1,7,6
2610,2,7,6
2611,1,7,6
2611,2,3,6
2611,3,6,7
2612,1,6,3
2612,2,6,7
2612,3,6,7
2613,1,1,6
2613,2,4,6
2614,1,4,6
2614,2,4,6
2614,3,4,6
2615,1,3,6
2615,2,5,7
2616,1,5,7
2616,2,2,6
2617,1,3,6
2617,2,6,4
2617,3,7,6
2618,1,2,6
2618,2,2,6
2618,3,1,6
2619,1,6,3
2619,2,6,7
2619,3,6,2
2620,1,7,6
2620,2,4,6
2620,3,6,3
2621,1,6,4
2621,2,7,6
2622,1,7,5
2622,2,6,7
2622,3,6,7
2623,1,7,6
2623,2,2,6
2623,3,6,3
2624,1,3,6
2624,2,6,3
2624,3,6,7
2625,1,7,6
2625,2,7,6
2626,1,4,6
2626,2,6,3
2626,3,2,6
2627,1,7,6
2627,2,3,6
2627,3,6,1
2628,1,6,7
2628,2,2,6
2629,1,6,7
2629,2,6,7
2630,1,6,2
2630,2,3,6
2630,3,6,3
2631,1,6,4
2631,2,6,4
2632,1,1,6
2632,2,2,6
2633,1,6,2
2633,2,6,2
2634,1,3,6
2634,2,4,6
2635,1,1,6
2635,2,1,6
2636,1,5,7
2636,2,3,6
2637,1,3,6
2637,2,7,5
2637,3,6,3
2638,1,3,6
2638,2,6,1
2638,3,6,4
2639,1,3,6
2639,2,3,6
2639,3,3,6
2640,1,6,1
2640,2,6,3
2641,1,6,4
2641,2,5,7
2641,3,6,2
2642,1,6,4
2642,2,6,2
2643,1,3,6
2643,2,4,6
2643,3,7,6
2643,4,3,6
2644,1,4,6
2644,2,7,6
2644,3,6,2
2645,1,5,7
2645,2,7,6
2645,3,3,6
2645,4,7,6
2645,5,6,1
2646,1,2,6
2646,2,4,6
2647,1,6,1
2647,2,6,2
2648,1,6,7
2648,2,1,6
2648,3,2,6
2649,1,7,6
2649,2,6,7
2649,3,6,7
2650,1,7,6
2650,2,4,6
2650,3,6,4
2651,1,4,6
2651,2,7,6
2651,3,6,7
2651,4,7,5
2651,5,6,4
2652,1,6,4
2652,2,1,6
2652,3,6,7
2652,4,3,6
2653,1,7,6
2653,2,7,6
2654,1,7,6
2654,2,3,6
2654,3,6,0
2655,1,6,7
2655,2,7,6
2655,3,6,3
2656,1,6,3
2656,2,7,5
2657,1,1,6
2657,2,6,4
2657,3,6,4
2658,1,6,4
2658,2,7,6
2658,3,6,2
2659,1,6,7
2659,2,7,5
2659,3,3,6
2660,1,6,7
2660,2,6,4
2660,3,6,4
2661,1,6,2
2661,2,4,6
2661,3,6,7
2662,1,3,6
2662,2,6,7
2663,1,3,6
2663,2,3,6
2664,1,3,6
2664,2,2,6
2664,3,4,6
2665,1,1,6
2665,2,1,6
2666,1,3,6
2666,2,6,3
2666,3,1,6
2667,1,1,6
2667,2,6,3
2667,3,0,6
2668,1,2,6
2668,2,3,6
2669,1,6,4
2669,2,1,6
2669,3,7,6
2669,4,6,3
2670,1,0,1
2671,1,2,6
2671,2,7,6
2671,3,6,0
2672,1,1,6
2672,2,4,6
2672,3,4,6
2673,1,6,3
2673,2,7,5
2674,1,6,4
2674,2,6,3
2674,3,6,3
2675,1,4,6
2675,2,5,7
2676,1,4,6
2676,2,3,6
2677,1,6,2
2677,2,6,4
2678,1,6,2
2678,2,4,6
2678,3,0,3
2679,1,6,7
2679,2,5,7
2679,3,6,7
2680,1,4,6
2680,2,1,6
2680,3,3,6
2681,1,4,6
2681,2,4,6
2682,1,4,6
2682,2,4,6
2683,1,2,6
2683,2,4,6
2683,3,4,6
2684,1,4,6
2684,2,6,3
2684,3,3,6
2685,1,6,4
2685,2,6,7
2685,3,6,4
2686,1,6,1
2686,2,6,4
2687,1,6,4
2687,2,7,5
2688,1,6,7
2688,2,1,4
2689,1,1,6
2689,2,4,6
2690,1,3,6
2690,2,2,6
2691,1,6,1
2691,2,3,6
2691,3,3,6
2692,1,3,6
2692,2,3,6
2693,1,1,6
2693,2,2,6
2694,1,6,2
2694,2,6,4
2695,1,6,3
2695,2,6,3
2696,1,6,2
2696,2,3,6
2696,3,6,1
2697,1,6,1
2697,2,4,6
2697,3,6,3
2698,1,5,7
2698,2,6,4
2698,3,4,6
2699,1,3,6
2699,2,2,6
2700,1,3,6
2700,2,6,7
2701,1,3,6
2701,2,7,5
2701,3,6,4
2702,1,6,4
2702,2,1,6
2702,3,6,2
2703,1,1,6
2703,2,3,6
2704,1,4,6
2704,2,3,6
2705,1,3,6
2705,2,6,3
2705,3,6,3
2706,1,7,6
2706,2,6,3
2707,1,5,7
2707,2,7,6
2707,3,7,6
2708,1,6,4
2708,2,5,7
2708,3,6,4
2709,1,6,2
2709,2,1,6
2709,3,4,6
2710,1,2,6
2710,2,3,6
2711,1,3,6
2711,2,4,6
2712,1,4,6
2712,2,6,2
2712,3,7,6
2713,1,3,6
2713,2,4,6
2713,3,6,7
2714,1,3,6
2714,2,7,5
2714,3,7,6
2714,4,6,7
2714,5,6,4
2715,1,3,6
2715,2,3,6
2716,1,4,6
2716,2,2,6
2717,1,7,6
2717,2,7,6
2718,1,6,7
2718,2,6,1
2718,3,6,2
2718,4,6,3
2719,1,6,4
2719,2,7,5
2720,1,6,1
2720,2,7,6
2721,1,7,5
2721,2,3,6
2721,3,6,3
2722,1,7,5
2722,2,6,4
2723,1,6,2
2723,2,2,6
2723,3,4,6
2724,1,3,6
2724,2,6,3
2724,3,6,2
2725,1,7,6
2725,2,6,3
2726,1,5,7
2726,2,6,2
2726,3,6,3
2727,1,6,4
2727,2,6,3
2728,1,6,2
2728,2,6,2
2729,1,7,5
2729,2,6,2
2730,1,4,6
2730,2,2,6
2731,1,6,2
2731,2,7,5
2731,3,3,6
2731,4,6,3
2732,1,2,6
2732,2,2,6
2732,3,2,6
2733,1,6,2
2733,2,7,6
2734,1,3,6
2734,2,6,3
2734,3,3,6
2734,4,4,6
2735,1,6,7
2735,2,7,6
2735,3,4,6
2736,1,6,3
2736,2,7,6
2737,1,2,6
2737,2,3,6
2738,1,6,7
2738,2,6,4
2738,3,1,6
2739,1,3,6
2739,2,2,6
2739,3,7,6
2739,4,3,6
2740,1,1,0
2741,1,2,6
2741,2,6,4
2741,3,6,2
2742,1,6,1
2742,2,6,4
2743,1,7,5
2743,2,7,6
2743,3,6,3
2744,1,5,7
2744,2,6,7
2745,1,2,6
2745,2,7,5
2745,3,6,7
2746,1,6,4
2746,2,6,4
2746,3,6,7
2746,4,6,3
2747,1,7,6
2747,2,7,6
2747,3,1,6
2747,4,4,6
2747,5,5,7
2748,1,2,6
2748,2,3,6
2749,1,3,6
2749,2,4,6
2749,3,2,6
2750,1,3,6
2750,2,4,6
2751,1,4,6
2751,2,2,6
2752,1,7,6
2752,2,3,6
2752,3,6,4
2753,1,6,3
2753,2,6,3
2754,1,6,3
2754,2,6,7
2754,3,4,6
2754,4,6,2
2754,5,7,6
2755,1,7,5
2755,2,3,6
2755,3,6,4
2756,1,3,0
2757,1,6,3
2757,2,6,4
2758,1,1,0
2759,1,6,4
2759,2,6,7
2759,3,2,6
2760,1,5,7
2760,2,1,6
2760,3,4,6
2761,1,2,6
2761,2,6,7
2762,1,6,2
2762,2,6,2
2762,3,7,6
2763,1,6,4
2763,2,6,7
2763,3,5,7
2763,4,4,6
2764,1,6,4
2764,2,7,6
2764,3,7,6
2765,1,3,6
2765,2,4,6
2766,1,7,6
2766,2,4,6
2766,3,6,1
2767,1,4,6
2767,2,6,7
2768,1,6,7
2768,2,4,6
2769,1,4,6
2769,2,6,7
2769,3,5,7
2770,1,6,3
2770,2,6,7
2770,3,3,6
2771,1,1,6
2771,2,1,6
2772,1,3,6
2772,2,5,7
2773,1,5,7
2773,2,1,6
2774,1,4,6
2774,2,4,6
2775,1,6,7
2775,2,7,6
2775,3,6,4
2776,1,6,7
2776,2,4,6
2777,1,7,6
2777,2,6,4
2778,1,4,6
2778,2,4,6
2779,1,7,6
2779,2,3,6
2779,3,7,6
2780,1,6,3
2780,2,6,7
2780,3,6,3
2781,1,6,7
2781,2,4,6
2782,1,6,7
2782,2,0,1
2783,1,7,6
2783,2,4,6
2783,3,6,4
2784,1,6,7
2784,2,6,4
2784,3,0,6
2785,1,5,7
2785,2,3,6
2786,1,6,4
2786,2,3,6
2786,3,4,6
2787,1,4,6
2787,2,4,6
2787,3,0,6
2788,1,6,7
2788,2,7,5
2788,3,7,6
2789,1,7,6
2789,2,7,5
2790,1,7,6
2790,2,4,6
2790,3,6,1
2791,1,4,6
2791,2,6,3
2791,3,6,7
2792,1,4,6
2792,2,6,4
2792,3,4,6
2793,1,4,6
2793,2,5,7
2794,1,7,5
2794,2,6,7
2794,3,4,6
2795,1,3,6
2795,2,7,5
2795,3,6,3
2796,1,6,4
2796,2,6,4
2797,1,6,4
2797,2,7,6
2798,1,6,2
2798,2,6,4
2799,1,5,7
2799,2,4,6
2800,1,7,6
2800,2,4,6
2800,3,4,6
2801,1,1,6
2801,2,4,6
2802,1,2,6
2802,2,2,6
2802,3,3,6
2803,1,6,3
2803,2,3,6
2803,3,4,6
2803,4,5,7
2804,1,5,7
2804,2,2,6
2805,1,6,7
2805,2,5,7
2806,1,4,6
2806,2,4,6
2807,1,3,6
2807,2,2,6
2807,3,6,7
2808,1,6,1
2808,2,3,6
2808,3,4,6
2809,1,4,6
2809,2,6,3
2809,3,7,6
2809,4,4,6
2809,5,4,6
2810,1,4,6
2810,2,3,6
2811,1,6,7
2811,2,6,7
2811,3,1,6
2812,1,7,5
2812,2,7,6
2813,1,3,6
2813,2,6,3
2813,3,6,3
2814,1,3,6
2814,2,3,6
2815,1,1,6
2815,2,4,6
2815,3,4,6
2816,1,4,6
2816,2,4,6
2817,1,7,6
2817,2,6,3
2818,1,2,6
2818,2,1,6
2819,1,7,6
2819,2,3,6
2819,3,7,6
2820,1,4,6
2820,2,7,5
2820,3,6,1
2821,1,3,6
2821,2,6,7
2822,1,4,6
2822,2,2,6
2823,1,2,6
2823,2,3,6
2824,1,4,6
2824,2,4,6
2825,1,7,6
2825,2,3,6
2825,3,4,6
2826,1,3,6
2826,2,7,5
2826,3,4,6
2827,1,4,6
2827,2,5,7
2828,1,3,6
2828,2,1,3
2829,1,3,6
2829,2,4,6
2829,3,4,6
2830,1,5,7
2830,2,3,6
2831,1,6,4
2831,2,7,5
2832,1,6,3
2832,2,2,6
2832,3,3,6
2833,1,3,6
2833,2,4,6
2834,1,3,6
2834,2,2,6
2835,1,7,6
2835,2,6,7
2835,3,7,6
2836,1,7,6
2836,2,3,6
2836,3,4,6
2837,1,6,7
2837,2,7,6
2837,3,4,6
2838,1,2,6
2838,2,1,6
2839,1,6,3
2839,2,6,7
2839,3,6,1
2840,1,4,6
2840,2,3,6
2840,3,5,7
2841,1,1,6
2841,2,3,6
2842,1,4,6
2842,2,4,6
2843,1,6,2
2843,2,2,6
2843,3,3,6
2844,1,4,6
2844,2,6,4
2844,3,3,6
2844,4,4,6
2845,1,7,6
2845,2,3,6
2845,3,4,6
2846,1,1,6
2846,2,6,7
2846,3,7,6
2846,4,2,6
2847,1,6,7
2847,2,6,7
2847,3,7,6
2847,4,6,4
2847,5,5,7
2848,1,2,6
2848,2,5,7
2849,1,3,6
2849,2,7,6
2849,3,7,6
2850,1,6,3
2850,2,6,4
2851,1,7,6
2851,2,6,4
2852,1,5,7
2852,2,3,6
2853,1,2,6
2853,2,3,6
2854,1,6,4
2854,2,7,5
2855,1,6,2
2855,2,3,0
2856,1,6,7
2856,2,7,6
2856,3,2,6
2857,1,1,6
2857,2,3,6
2858,1,6,4
2858,2,4,6
2858,3,6,4
2859,1,4,6
2859,2,6,3
2859,3,4,6
2860,1,6,4
2860,2,4,6
2860,3,3,6
2861,1,4,6
2861,2,4,6
2862,1,6,3
2862,2,2,6
2862,3,3,6
2863,1,1,6
2863,2,5,7
2863,3,3,6
2864,1,5,7
2864,2,0,6
2865,1,6,3
2865,2,7,6
2866,1,4,6
2866,2,4,6
2867,1,6,4
2867,2,6,4
2868,1,6,4
2868,2,7,6
2869,1,7,5
2869,2,6,0
2870,1,4,6
2870,2,3,6
2871,1,5,7
2871,2,7,5
2871,3,7,6
2872,1,4,6
2872,2,4,6
2873,1,6,7
2873,2,5,7
2874,1,7,5
2874,2,5,7
2874,3,0,6
2874,4,2,6
2875,1,4,6
2875,2,3,6
2876,1,2,6
2876,2,2,6
2876,3,6,7
2877,1,2,6
2877,2,7,6
2877,3,3,6
2877,4,1,6
2878,1,7,6
2878,2,6,1
2879,1,1,6
2879,2,2,6
2880,1,3,6
2880,2,7,5
2880,3,6,7
2881,1,5,7
2881,2,7,6
2881,3,2,3
2882,1,4,6
2882,2,6,7
2883,1,2,3
2884,1,1,6
2884,2,5,7
2885,1,3,6
2885,2,2,6
2885,3,7,6
2885,4,6,7
2886,1,6,7
2886,2,4,6
2886,3,7,5
2886,4,1,6
2887,1,3,6
2887,2,7,6
2887,3,0,6
2888,1,5,7
2888,2,7,6
2888,3,4,6
2889,1,1,6
2890,1,0,3
2891,1,7,5
2891,2,6,4
2892,1,0,6
2892,2,1,6
2893,1,5,7
2893,2,4,6
2894,1,6,4
2894,2,6,1
2895,1,6,4
2895,2,6,2
2896,1,6,7
2896,2,6,3
2896,3,3,6
2897,1,6,4
2897,2,7,6
2898,1,7,6
2898,2,6,2
2899,1,4,6
2899,2,7,6
2899,3,6,2
2900,1,6,3
2900,2,6,1
2901,1,6,3
2901,2,4,6
2901,3,3,6
2902,1,7,5
2902,2,6,3
2903,1,1,6
2903,2,6,0
2903,3,6,3
2904,1,7,5
2904,2,6,1
2905,1,7,5
2905,2,6,4
2905,3,6,0
2906,1,6,3
2906,2,4,6
2906,3,3,6
2907,1,6,4
2907,2,6,4
2908,1,2,6
2908,2,6,7
2909,1,6,4
2909,2,6,2
2909,3,6,2
2910,1,2,6
2910,2,6,3
2910,3,0,6
2911,1,6,4
2911,2,6,7
2911,3,6,2
2912,1,7,6
2912,2,7,5
2912,3,6,2
2913,1,6,7
2913,2,6,3
2913,3,6,2
2914,1,6,7
2914,2,6,7
2915,1,6,2
2915,2,6,4
2916,1,0,6
2916,2,1,6
2916,3,2,6
2917,1,4,6
2917,2,4,6
2917,3,4,6
2918,1,0,6
2918,2,3,6
2919,1,1,6
2919,2,1,6
2920,1,1,6
2920,2,6,3
2920,3,7,6
2920,4,2,6
2920,5,2,6
2921,1,3,6
2921,2,2,6
2921,3,7,6
2921,4,4,6
2922,1,6,1
2922,2,2,6
2922,3,3,6
2923,1,3,6
2923,2,2,6
2924,1,5,7
2924,2,2,6
2925,1,2,6
2925,2,6,7
2926,1,3,6
2926,2,4,6
2927,1,7,6
2927,2,5,7
2927,3,4,6
2927,4,6,7
2928,1,4,6
2928,2,3,6
2929,1,6,3
2929,2,3,6
2929,3,4,6
2930,1,6,7
2930,2,3,6
2931,1,4,6
2931,2,1,6
2932,1,6,4
2932,2,7,6
2933,1,1,6
2933,2,7,6
2933,3,6,7
2934,1,6,0
2934,2,6,4
2935,1,3,6
2935,2,7,6
2935,3,4,6
2936,1,6,7
2936,2,6,1
2936,3,4,6
2937,1,6,4
2937,2,3,6
2937,3,3,6
2938,1,1,6
2938,2,3,6
2939,1,2,6
2939,2,4,6
2939,3,3,6
2940,1,6,1
2940,2,6,3
2941,1,6,3
2941,2,4,6
2941,3,7,6
2941,4,4,6
2941,5,7,5
2942,1,7,5
2942,2,5,7
2942,3,6,2
2943,1,5,7
2943,2,3,6
2944,1,5,7
2944,2,4,6
2945,1,4,6
2945,2,6,7
2945,3,5,7
2946,1,6,4
2946,2,6,4
2947,1,6,4
2947,2,6,4
2948,1,6,3
2948,2,6,4
2948,3,6,4
2949,1,6,7
2949,2,7,6
2949,3,4,6
2950,1,3,6
2950,2,4,6
2951,1,3,6
2951,2,6,4
2951,3,4,6
2951,4,2,6
2952,1,4,6
2952,2,3,6
2953,1,3,6
2953,2,4,6
2954,1,7,6
2954,2,7,6
2955,1,7,6
2955,2,6,4
2955,3,6,7
2955,4,6,7
2955,5,17,15
2956,1,6,3
2956,2,3,6
2956,3,6,3
2957,1,4,6
2957,2,7,6
2957,3,6,3
2957,4,6,7
2957,5,6,4
2958,1,4,6
2958,2,6,7
2959,1,5,7
2959,2,7,6
2959,3,4,6
2960,1,3,6
2960,2,6,4
2960,3,3,6
2961,1,6,3
2961,2,0,6
2961,3,1,6
2962,1,0,6
2962,2,2,6
2963,1,5,7
2963,2,3,6
2964,1,4,6
2964,2,6,4
2964,3,6,3
2964,4,6,3
2965,1,7,6
2965,2,7,6
2966,1,6,7
2966,2,6,7
2966,3,1,6
2967,1,4,6
2967,2,1,6
2968,1,4,6
2968,2,1,6
2969,1,4,6
2969,2,6,2
2969,3,4,6
2970,1,6,3
2970,2,6,3
2971,1,3,6
2971,2,1,6
2972,1,6,2
2972,2,6,4
2972,3,7,6
2973,1,7,6
2973,2,6,4
2973,3,7,6
2974,1,4,6
2974,2,2,6
2975,1,7,5
2975,2,7,6
2976,1,6,7
2976,2,1,6
2977,1,6,3
2977,2,4,6
2977,3,1,6
2978,1,6,3
2978,2,6,4
2979,1,6,7
2979,2,6,3
2979,3,4,6
2980,1,3,6
2980,2,7,6
2980,3,6,7
2981,1,6,7
2981,2,4,6
2981,3,5,7
2982,1,5,7
2982,2,3,6
2983,1,4,6
2983,2,6,7
2984,1,7,6
2984,2,6,7
2984,3,7,6
2985,1,6,2
2985,2,7,5
2986,1,2,1
2987,1,3,6
2987,2,7,6
2987,3,6,1
2988,1,6,3
2988,2,3,6
2988,3,2,6
2989,1,6,4
2989,2,7,6
2990,1,5,7
2990,2,6,7
2991,1,6,7
2991,2,7,6
2991,3,6,2
2992,1,6,4
2992,2,4,6
2992,3,6,7
2992,4,3,6
2993,1,2,6
2993,2,1,6
2994,1,0,6
2994,2,7,5
2994,3,1,6
2995,1,7,6
2995,2,6,7
2995,3,6,1
2996,1,6,1
2996,2,6,7
2996,3,6,7
2997,1,6,7
2997,2,6,4
2997,3,6,3
2998,1,6,4
2998,2,3,6
2998,3,3,6
2998,4,3,6
2999,1,6,4
2999,2,3,6
2999,3,3,6
2999,4,3,6
3000,1,6,3
3000,2,6,2
3001,1,3,6
3001,2,4,6
3002,1,3,6
3002,2,2,6
3003,1,6,7
3003,2,7,6
3003,3,6,0
3004,1,2,6
3004,2,3,6
3004,3,6,4
3004,4,6,2
3004,5,2,6
3005,1,2,6
3005,2,6,4
3005,3,5,7
3006,1,4,6
3006,2,1,6
3007,1,7,6
3007,2,1,6
3007,3,4,6
3008,1,3,6
3008,2,3,6
3009,1,4,6
3009,2,6,0
3009,3,4,6
3010,1,3,6
3010,2,4,6
3011,1,4,6
3011,2,1,6
3012,1,3,6
3012,2,6,4
3012,3,2,6
3012,4,6,3
3012,5,3,6
3013,1,3,6
3013,2,4,6
3013,3,4,6
3014,1,6,4
3014,2,7,6
3015,1,6,4
3015,2,3,6
3015,3,5,7
3016,1,6,7
3016,2,7,5
3016,3,2,6
3017,1,2,6
3017,2,3,6
3018,1,7,5
3018,2,1,6
3018,3,0,3
3019,1,6,3
3019,2,6,2
3020,1,4,6
3020,2,6,4
3020,3,7,5
3020,4,6,7
3020,5,4,6
3021,1,4,6
3021,2,6,7
3022,1,7,5
3022,2,5,7
3022,3,6,7
3022,4,3,6
3023,1,6,7
3023,2,6,2
3023,3,6,4
3023,4,7,6
3024,1,6,3
3024,2,7,6
3024,3,6,3
3025,1,6,3
3025,2,6,3
3026,1,6,4
3026,2,6,4
3027,1,3,6
3027,2,4,6
3028,1,2,6
3028,2,0,6
3029,1,6,7
3029,2,4,6
3029,3,2,6
3030,1,2,6
3030,2,3,6
3031,1,5,7
3031,2,6,7
3031,3,4,6
3032,1,7,6
3032,2,6,7
3032,3,3,6
3033,1,7,5
3033,2,2,6
3033,3,7,6
3034,1,6,3
3034,2,6,2
3035,1,6,7
3035,2,4,6
3036,1,7,6
3036,2,6,3
3036,3,6,4
3037,1,3,6
3037,2,6,7
3038,1,4,6
3038,2,7,6
3038,3,7,5
3039,1,6,4
3039,2,2,6
3039,3,4,6
3040,1,2,6
3040,2,2,6
3041,1,4,6
3041,2,0,6
3042,1,5,7
3042,2,3,6
3043,1,4,6
3043,2,4,6
3044,1,3,6
3044,2,6,4
3044,3,3,6
3045,1,6,4
3045,2,7,6
3046,1,3,6
3046,2,7,5
3046,3,6,4
3047,1,7,6
3047,2,6,7
3047,3,6,2
3047,4,6,7
3047,5,5,7
3048,1,7,6
3048,2,6,3
3049,1,6,4
3049,2,6,7
3049,3,7,6
3050,1,6,2
3050,2,7,6
3051,1,7,5
3051,2,7,6
3052,1,6,4
3052,2,6,4
3053,1,5,7
3053,2,4,6
3054,1,4,6
3054,2,7,6
3054,3,4,6
3055,1,1,6
3055,2,6,7
3056,1,7,6
3056,2,7,5
3057,1,2,6
3057,2,3,6
3058,1,4,6
3058,2,4,6
3058,3,4,6
3059,1,4,6
3059,2,6,7
3059,3,2,6
3060,1,7,6
3060,2,4,6
3060,3,6,7
3061,1,6,4
3061,2,5,7
3061,3,6,7
3062,1,7,6
3062,2,2,6
3062,3,4,6
3063,1,0,1
3064,1,6,4
3064,2,6,2
3065,1,3,6
3065,2,6,7
3066,1,7,6
3066,2,6,7
3066,3,6,7
3066,4,4,6
3067,1,6,4
3067,2,6,3
3067,3,5,7
3067,4,4,6
3067,5,6,3
3068,1,6,7
3068,2,6,7
3069,1,6,7
3069,2,2,6
3070,1,6,7
3070,2,4,6
3071,1,6,2
3071,2,6,7
3071,3,4,6
3072,1,7,6
3072,2,6,4
3073,1,6,7
3073,2,6,3
3073,3,7,6
3074,1,7,6
3074,2,6,2
3075,1,6,4
3075,2,7,6
3076,1,2,5
3077,1,6,3
3077,2,3,6
3077,3,7,5
3078,1,6,7
3078,2,4,6
3079,1,7,6
